x,y
3.457838212537955,6.28845601674094
4.937433308261506,5.07291617529615
3.4310823341486034,6.687247050627974
5.297711456642494,5.095275094602639
3.597497822633775,6.868968888958317
6.384404350824009,5.296393308638178
3.5154595920733347,6.624444500193128
5.816687765287387,5.294981550634257
3.4955375452672364,6.81303669708924
6.817506981200291,5.007812204944406
3.469753513300082,6.680487358983327
4.15954379606863,5.19457979450118
3.479597790609181,6.787115012173863
5.485755600254509,5.264504406295544
3.5193225098637595,6.892545486607359
6.002892051155291,5.07782521262798
3.561068084738038,6.8678362054859035
6.761941359327857,5.255648266926456
3.430359390777846,6.970898244020061
5.429831937969284,5.2388190883015815
3.584412271780379,6.881483521806763
5.587976867487322,5.0978172266928805
3.4441538869626322,6.552486286023193
5.956783817599422,5.17136926941465
3.423061847111952,6.678870262826795
3.5861932038157796,5.236484084568107
3.5389068244951867,6.796007720061563
4.414767195952162,5.253928010012768
3.4884060616264936,6.794453447333358
5.60050941874733,5.209171414336815
3.43186585340419,6.737915167919291
4.998662293274644,5.203418226319603
3.493422445217351,6.8178496699863915
4.117105455726716,5.024912844854705
3.488542883871472,6.924409045818122
5.144681385202279,5.042695843209702
3.4904257473551197,6.862746565167725
4.583130674897125,5.094663322381645
3.5250106582203182,6.5396828943766225
5.902890503808052,5.070810748347029
3.557062796685612,6.684677860720665
4.943106442179118,5.2594648050930095
3.6691814082128906,6.752720041022766
5.5271977235685,5.129026531683175
3.5877766411001923,7.239589294699242
4.144431952416858,5.22927784207807
3.694805578819896,7.123159825947272
4.626678642450584,5.152627139374069
3.5765072318492224,6.960313597738217
5.884397746947762,5.249270985487754
3.543899343654175,7.148460150896162
4.451127707689814,5.028193318160226
3.581843693458541,7.1784051825900415
4.639695965421611,5.223491472755604
3.6339473094428993,6.946295022790684
4.151904077973324,5.199785196115322
3.6666171220376493,6.947787365795929
4.1937892485339,5.065091698861461
3.5940482606945654,6.968479368432918
5.802822223118661,5.031469030131063
3.5199736803939694,6.880752283353438
4.81123928005479,5.263729367256367
3.6349661654733323,7.191421263807002
5.880225656525303,5.032576395353722
3.650583671439739,6.898839719406992
5.982453960867758,5.118348481430834
3.6101660122856662,7.100094316808692
6.995951270463195,5.225224804116815
3.6747120937044735,6.7948883986018584
6.043507357543874,5.242143862092055
3.6261604066333,6.929140655510953
5.758427170551413,5.140052089056612
3.512991252668401,6.961729259820225
4.948496241702493,5.166012977871555
3.5710118449391572,7.106705173257917
6.743702155827615,5.09308688066051
3.582209016993403,6.852720265201197
5.397801321641241,5.030965637900491
3.58530609009098,7.211446829200787
5.895384235496067,5.169196599419897
3.682094022310626,7.182532042031308
3.6028803748585716,5.2399424000120876
3.6254432972846846,7.3975081729017145
5.146988536831175,5.217931867637711
3.6463562096546758,7.100892258040428
4.887015314779569,5.294547487126365
3.619234907788202,7.026381868804059
6.57516921368359,5.177905280224003
3.6091596924917537,7.149544879581975
4.642076214089507,5.07272418960453
3.720487068704486,7.3529639865012015
3.7779669638574314,5.079038934043734
3.727421843244532,7.444283658344461
5.948213320176894,5.254190232664147
3.6768277549403012,7.28902271829976
4.264389482658029,5.173696344447758
3.771177852535267,7.483909179103059
6.782324733117701,5.186052509434127
3.612379050422756,7.09340380624605
5.485589328465512,5.084895268712918
3.644463248647911,7.189217088817762
6.864726314182558,5.067212629272485
3.780849252977278,7.281600166676495
4.842532998134283,5.248515758839498
3.749165609676951,7.477747576503732
4.469728739687806,5.144980601408255
3.644685091662821,7.474648620053455
6.088618252394224,5.2353996030920555
3.618715459004651,7.261459216218813
6.3137602352312285,5.0886261925809
3.786556776234017,7.279291207058883
6.439745829165977,5.120219505638924
3.6208353502992505,7.134668977846092
4.827243708251448,5.06634680778402
3.7040500484392096,7.384436186471699
6.248574949202312,5.159940428412046
3.6746403547126385,7.106938593802118
5.614267809826883,5.153710237055533
3.6093201137499333,7.115594798475261
5.936407495607513,5.170660858075
3.66427655013939,7.195102614233299
5.903662298169637,5.026368911338419
3.848852020596691,7.525641370653783
6.0109460517231685,5.146130064611331
3.7514268463945415,7.524387227549878
5.826343336071793,5.061045551174253
3.8672656663159923,7.6714977692453665
3.67525803641043,5.016825857728472
3.7361211268244277,7.289032919018392
4.620696527544368,5.173380481140485
3.7387992857907113,7.687763527663541
5.140886223261612,5.11269754263764
3.8864688144391386,7.442480988650827
5.853975454575096,5.168169930237402
3.8986650553114477,7.629001678995325
6.247799459020262,5.282445627038814
3.7922936817364494,7.710398170219108
6.7105272413294745,5.267286434189786
3.7229291952934958,7.726230127681545
6.826957753150403,5.2356908137377225
3.71407868038816,7.347436969403805
5.125743906678439,5.040490050528243
3.866687474433437,7.365067820987141
4.444105182178946,5.071016752972794
3.7346692543160094,7.62733353567362
5.074041877311724,5.192256081275869
3.7265688207718495,7.62623695956849
6.355936072062783,5.175890326680669
3.899631378220271,7.594689068680005
5.830430623969438,5.291493848137221
3.823400798139102,7.59366584020275
6.736662560236657,5.163811038353072
3.8399507696422326,7.308859584436369
5.130213942490274,5.212320144672335
3.748718123541542,7.4092269273273965
5.45862876293357,5.155967550896862
3.732072536500541,7.340982793853192
4.893226684116635,5.037051296427896
3.8048711145117804,7.397991280856283
4.180218208281533,5.142455197197556
3.8932742204148667,7.680359266010386
6.987795338613714,5.139423143366622
3.8519963290495167,7.775163195356806
3.7197014552139422,5.214699861843051
3.886892015841004,7.740022797961915
6.433352590882803,5.072086619288694
3.9795379890382594,7.7171126339360505
5.292923543754563,5.267376105033324
3.8957423916656735,7.889719872953178
3.888708319996389,5.229108116426502
3.8125225992125604,7.966458297397956
6.841724018993445,5.1162359924407195
3.8384313552829417,7.686162018339155
4.8039745743983735,5.157224982747948
3.871417147889495,7.639267204035033
5.45775803879992,5.160239825872959
3.9963799178815944,7.700272681798366
4.0052692686008164,5.043781038516389
3.9143996092793873,7.644490761442076
4.311437321078044,5.036877891896332
3.84762965226641,7.745362818978447
6.661979910816887,5.153284846904905
3.923720022663586,7.986625363974341
6.960872395103905,5.013254368032374
3.9365931322128613,7.723929689271811
3.783932518401009,5.03124901138735
3.83672569243403,7.904337281926789
5.62616458493223,5.12808475779729
3.839729249857347,7.971637387053833
5.785813092782116,5.144153765412143
3.990892056673953,7.549346450845026
6.619387005041523,5.02496664814564
3.95394357842044,7.746131336579025
4.81481930384139,5.162864522247841
3.827928390980169,7.877181581771182
6.024871399235074,5.163092794179832
3.8903694171722756,7.723415258333474
6.57062710337451,5.02304591065847
3.9501709974298356,7.558214531026152
4.022787208864069,5.106484062384426
3.941758358228309,7.953349395715318
6.712004586927233,5.2496643311095506
3.986841581225582,8.10196654094665
6.930242660212535,5.190694115584085
4.037698355114404,8.186631845225035
3.90421202224493,5.111133857815228
3.925423055790449,8.099689590219027
4.468805423153774,5.2206505939111
4.02009147727426,7.882348757059466
5.530322781594139,5.151557332805643
3.917257606161971,7.976481655898989
5.520416501707224,5.243824411058629
4.089364200069579,8.062223595516796
5.565701162669962,5.063992230910011
4.025805951833796,8.120288159165513
5.720342756198971,5.235855037202597
4.038309322778311,8.022928579886393
4.027120538542125,5.11064324408332
4.079736424641039,7.977870194408283
3.865936349271416,5.225874208293468
4.034375327420228,8.054758170942874
4.650592151300766,5.215101942081127
4.071244101684536,7.818124543605074
4.329667302475697,5.132110093872102
3.9757739616818153,8.23606489311813
5.527357514209324,5.01104278823332
4.035951686672609,7.938887096201811
4.208420982879082,5.2894321328995755
4.029118227725506,7.976723437465648
4.550993900586565,5.156253097737737
3.9597607914917363,8.223660074684297
3.7270777903618066,5.295565193920811
3.9117469658717425,7.831576606453942
4.132486174447979,5.262469940995014
3.9251709987192256,7.80961977528507
6.234948092647473,5.119441307743891
3.9122304762962345,7.9769755095337445
6.897739671100081,5.091085839309796
4.060779664102422,7.881889875232694
3.632699861375146,5.2407291570069665
3.9955085647230026,8.13368476645974
4.752120679176273,5.248731964391437
2.1,6.1
5.8,7
5.6,2.7
1.52,7.92
4,6.1
3.2,2.9
7.6,5.2
4.9,8.4
5.3,3.5
1.6,7.8
3.7,3.5
